Transaction Id,Invoice Date,Customer Id,Product Id,Quantity,List Price,Discount,Cost,Currency,LastUpdateDate,Invoice Price,Product Group,Customer Group,Rebate
IL000049763,2017-06-01,CD-00001,MB-0001,36,11.7,1.535274,4.6968,EUR,2022-07-29T08:58:54,365.930136,Beef,APPO AG,0.0
IL000049808,2017-06-11,CD-00046,MB-0001,5,11.7,1.95463125,4.6968,EUR,2022-07-29T08:58:54,48.72684375,Beef,APPO AG,0.0
IL000049875,2017-06-29,CD-00112,MB-0030,71,3.8475,0.8384183438,2.85,EUR,2022-07-29T08:58:54,213.6447975902,Beef,APPO AG,0.0
IL000055719,2019-01-17,CD-00001,MB-0030,108,4.26,0.95435928,2.92,EUR,2022-07-29T08:58:54,357.00919776,Beef,APPO AG,0.0
IL000055774,2019-05-13,CD-00046,MB-0029,144,3.46437,0.8104062166,2.82,EUR,2022-07-29T08:58:54,382.1707848096,Beef,APPO AG,0.0
IL000055810,2018-02-02,CD-00092,MB-0053,261,5.8089,0.7536514057,4.78,EUR,2022-07-29T08:58:54,1319.4198831123,Beef,APPO AG,0.0
IL000055878,2019-03-29,CD-00046,MB-0001,138,8.14,1.951234821,4.81,EUR,2022-07-29T08:58:54,854.049594702,Beef,APPO AG,0.0
IL000055993,2019-02-17,CD-00026,MB-0041,162,5.15424,1.406755743,3.64,EUR,2022-07-29T08:58:54,607.092449634,Beef,APPO AG,0.0
IL000056207,2019-07-25,CD-00001,MB-0053,81,5.52117,1.266599187,4.66,EUR,2022-07-29T08:58:54,344.620235853,Beef,APPO AG,0.0
IL000056218,2019-07-28,CD-00092,MB-0050,385,2.84877,0.4179665491,2.01,EUR,2022-07-29T08:58:54,935.8593285965,Beef,APPO AG,0.0
IL000056239,2019-03-03,CD-00026,MB-0001,294,8.14,2.221664445,4.81,EUR,2022-07-29T08:58:54,1739.990653170,Beef,APPO AG,0.0
IL000056396,2019-07-18,CD-00137,MB-0003,105,14.02,4.602644815,5.33,EUR,2022-07-29T08:58:54,988.822294425,Beef,APPO AG,0.0
IL000056428,2019-01-19,CD-00021,MB-0050,94,2.84877,0.592977173,2.01,EUR,2022-07-29T08:58:54,212.044525738,Beef,APPO AG,0.0
IL000056500,2019-01-26,CD-00021,MB-0049,96,3.20602,0.6831587792,2.51,EUR,2022-07-29T08:58:54,242.1946771968,Beef,APPO AG,0.0
IL000056540,2019-02-14,CD-00001,MB-0053,264,5.52117,1.266599187,4.66,EUR,2022-07-29T08:58:54,1123.206694632,Beef,APPO AG,0.0
IL000057143,2019-01-16,CD-00046,MB-0049,234,3.20602,0.7685132508,2.51,EUR,2022-07-29T08:58:54,570.3765793128,Beef,APPO AG,0.0
IL000057302,2019-04-10,CD-00112,MB-0001,52,8.14,2.423307762,4.81,EUR,2022-07-29T08:58:54,297.267996376,Beef,APPO AG,0.0
IL000057312,2019-06-22,CD-00046,MB-0003,207,14.02,3.360726314,5.33,EUR,2022-07-29T08:58:54,2206.469653002,Beef,APPO AG,0.0
IL000001000,2020-02-23,CD-00021,MB-0028,177,3.125,0.42375,2.5,EUR,2022-07-29T08:58:54,478.12125,Beef,APPO AG,0.0
IL000057780,2019-01-25,CD-00092,MB-0028,268,3.45,0.5061779625,2.56,EUR,2022-07-29T08:58:54,788.9443060500,Beef,APPO AG,0.0
IL000057852,2019-04-24,CD-00137,MB-0048,301,3.63298,1.192675931,2.6,EUR,2022-07-29T08:58:54,734.531524769,Beef,APPO AG,0.0
IL000057868,2019-04-29,CD-00026,MB-0028,300,3.45,0.9189558,2.56,EUR,2022-07-29T08:58:54,759.3132600,Beef,APPO AG,0.0
IL000057890,2019-03-21,CD-00092,MB-0049,255,3.20602,0.4811989557,2.51,EUR,2022-07-29T08:58:54,694.8293662965,Beef,APPO AG,0.0
IL000057952,2019-04-30,CD-00026,MB-0029,285,3.46437,0.9227834507,2.82,EUR,2022-07-29T08:58:54,724.3521665505,Beef,APPO AG,0.0
IL000057981,2019-04-23,CD-00092,MB-0029,138,3.46437,0.5082863038,2.82,EUR,2022-07-29T08:58:54,407.9395500756,Beef,APPO AG,0.0
IL000058121,2019-02-17,CD-00092,MB-0059,231,6.53375,0.9586203659,4.61,EUR,2022-07-29T08:58:54,1287.8549454771,Beef,APPO AG,0.0
IL000058267,2019-01-16,CD-00137,MB-0051,140,3.39893,1.089137834,2.62,EUR,2022-07-29T08:58:54,323.370903240,Beef,APPO AG,0.0
IL000058292,2019-02-23,CD-00021,MB-0048,43,3.63298,0.7741380845,2.6,EUR,2022-07-29T08:58:54,122.9302023665,Beef,APPO AG,0.0
IL000058345,2019-04-08,CD-00021,MB-0002,82,12.22,2.603913975,5.25,EUR,2022-07-29T08:58:54,788.519054050,Beef,APPO AG,0.0
IL000058566,2019-04-24,CD-00046,MB-0029,78,3.46437,0.8104062166,2.82,EUR,2022-07-29T08:58:54,207.0091751052,Beef,APPO AG,0.0
IL000058586,2019-02-04,CD-00112,MB-0030,176,4.26,1.23761946,2.92,EUR,2022-07-29T08:58:54,531.93897504,Beef,APPO AG,0.0
IL000058709,2019-01-29,CD-00137,MB-0002,64,12.22,4.011720373,5.25,EUR,2022-07-29T08:58:54,525.329896128,Beef,APPO AG,0.0
IL000058905,2019-07-22,CD-00092,MB-0041,321,5.15424,0.7736118008,3.64,EUR,2022-07-29T08:58:54,1406.1816519432,Beef,APPO AG,0.0
IL000059006,2019-06-17,CD-00092,MB-0050,482,2.84877,0.4179665491,2.01,EUR,2022-07-29T08:58:54,1171.6472633338,Beef,APPO AG,0.0
IL000059028,2019-04-10,CD-00001,MB-0029,234,3.46437,0.7761158824,2.82,EUR,2022-07-29T08:58:54,629.0514635184,Beef,APPO AG,0.0
IL000059040,2019-03-10,CD-00092,MB-0030,487,4.26,0.625019745,2.92,EUR,2022-07-29T08:58:54,1770.235384185,Beef,APPO AG,0.0
IL000059074,2019-01-02,CD-00021,MB-0003,26,14.02,2.987469225,5.33,EUR,2022-07-29T08:58:54,286.845800150,Beef,APPO AG,0.0
IL000059123,2019-02-06,CD-00001,MB-0030,138,4.26,0.95435928,2.92,EUR,2022-07-29T08:58:54,456.17841936,Beef,APPO AG,0.0
IL000059349,2019-03-07,CD-00092,MB-0002,251,12.22,1.834128059,5.25,EUR,2022-07-29T08:58:54,2606.853857191,Beef,APPO AG,0.0
IL000059414,2019-03-07,CD-00046,MB-0051,63,3.39893,0.7950980992,2.62,EUR,2022-07-29T08:58:54,164.0414097504,Beef,APPO AG,0.0
IL000059418,2019-06-09,CD-00092,MB-0048,468,3.63298,0.5452823695,2.6,EUR,2022-07-29T08:58:54,1445.0424910740,Beef,APPO AG,0.0
IL000059435,2019-07-21,CD-00137,MB-0049,237,3.20602,1.052508654,2.51,EUR,2022-07-29T08:58:54,510.382189002,Beef,APPO AG,0.0
IL000059504,2019-03-26,CD-00026,MB-0048,246,3.63298,0.9915555891,2.6,EUR,2022-07-29T08:58:54,649.7904050814,Beef,APPO AG,0.0
IL000059610,2019-02-27,CD-00001,MB-0048,78,3.63298,0.8334337676,2.6,EUR,2022-07-29T08:58:54,218.3646061272,Beef,APPO AG,0.0
IL000059853,2019-03-10,CD-00112,MB-0030,474,4.26,1.23761946,2.92,EUR,2022-07-29T08:58:54,1432.60837596,Beef,APPO AG,0.0
IL000059878,2019-02-19,CD-00046,MB-0053,180,5.52117,1.323476555,4.66,EUR,2022-07-29T08:58:54,755.584820100,Beef,APPO AG,0.0
IL000080007,2019-08-20,CD-00026,MB-0003,51,14.02,3.826503135,5.33,EUR,2022-07-29T08:58:54,519.868340115,Beef,APPO AG,0.0
IL000080193,2019-12-25,CD-00092,MB-0053,387,5.52117,0.828685173,4.66,EUR,2022-07-29T08:58:54,1815.991628049,Beef,APPO AG,0.0
IL000080358,2019-11-09,CD-00046,MB-0053,96,5.52117,1.323476555,4.66,EUR,2022-07-29T08:58:54,402.978570720,Beef,APPO AG,0.0
IL000080360,2019-10-15,CD-00001,MB-0001,72,8.14,1.867379085,4.81,EUR,2022-07-29T08:58:54,451.628705880,Beef,APPO AG,0.0
IL000080470,2019-09-27,CD-00046,MB-0053,17,5.52117,1.323476555,4.66,EUR,2022-07-29T08:58:54,71.360788565,Beef,APPO AG,0.0
IL000080606,2019-09-06,CD-00021,MB-0059,55,6.53375,1.36001313,4.61,EUR,2022-07-29T08:58:54,284.55552785,Beef,APPO AG,0.0
IL000080616,2019-12-09,CD-00112,MB-0001,118,8.14,2.423307762,4.81,EUR,2022-07-29T08:58:54,674.569684084,Beef,APPO AG,0.0
IL000080701,2019-09-10,CD-00026,MB-0053,90,5.52117,1.50690259,4.66,EUR,2022-07-29T08:58:54,361.28406690,Beef,APPO AG,0.0
IL000081019,2019-09-17,CD-00092,MB-0059,219,6.53375,0.9586203659,4.61,EUR,2022-07-29T08:58:54,1220.9533898679,Beef,APPO AG,0.0
IL000081115,2019-12-10,CD-00137,MB-0051,236,3.39893,1.089137834,2.62,EUR,2022-07-29T08:58:54,545.110951176,Beef,APPO AG,0.0
IL000081237,2019-12-16,CD-00026,MB-0030,53,4.26,1.13471064,2.92,EUR,2022-07-29T08:58:54,165.64033608,Beef,APPO AG,0.0
IL000081373,2019-11-26,CD-00112,MB-0028,296,3.45,1.00229745,2.56,EUR,2022-07-29T08:58:54,724.51995480,Beef,APPO AG,0.0
IL000081572,2019-11-28,CD-00046,MB-0049,71,3.20602,0.7685132508,2.51,EUR,2022-07-29T08:58:54,173.0629791932,Beef,APPO AG,0.0
IL000081607,2019-08-18,CD-00046,MB-0028,60,3.45,0.8070447,2.56,EUR,2022-07-29T08:58:54,158.5773180,Beef,APPO AG,0.0
IL000081752,2019-08-14,CD-00021,MB-0053,41,5.52117,1.176485411,4.66,EUR,2022-07-29T08:58:54,178.132068149,Beef,APPO AG,0.0
IL000081873,2019-09-13,CD-00046,MB-0048,87,3.63298,0.8708595922,2.6,EUR,2022-07-29T08:58:54,240.3044754786,Beef,APPO AG,0.0
IL000081926,2019-11-20,CD-00026,MB-0059,63,6.53375,1.740355785,4.61,EUR,2022-07-29T08:58:54,301.983835545,Beef,APPO AG,0.0
IL000082011,2019-09-30,CD-00021,MB-0003,33,14.02,2.987469225,5.33,EUR,2022-07-29T08:58:54,364.073515575,Beef,APPO AG,0.0
IL000082039,2019-12-29,CD-00021,MB-0041,62,5.15424,1.098297673,3.64,EUR,2022-07-29T08:58:54,251.468424274,Beef,APPO AG,0.0
IL000082120,2019-10-08,CD-00001,MB-0053,81,5.52117,1.266599187,4.66,EUR,2022-07-29T08:58:54,344.620235853,Beef,APPO AG,0.0
IL000082191,2019-12-08,CD-00021,MB-0002,65,12.22,2.603913975,5.25,EUR,2022-07-29T08:58:54,625.045591625,Beef,APPO AG,0.0
IL000082193,2019-10-04,CD-00137,MB-0050,200,2.84877,0.9128470393,2.01,EUR,2022-07-29T08:58:54,387.1845921400,Beef,APPO AG,0.0
IL000082430,2019-08-13,CD-00001,MB-0029,11,3.46437,0.7761158824,2.82,EUR,2022-07-29T08:58:54,29.5707952936,Beef,APPO AG,0.0
IL000082474,2019-11-14,CD-00137,MB-0051,60,3.39893,1.089137834,2.62,EUR,2022-07-29T08:58:54,138.587529960,Beef,APPO AG,0.0
IL000082526,2019-08-27,CD-00021,MB-0002,54,12.22,2.603913975,5.25,EUR,2022-07-29T08:58:54,519.268645350,Beef,APPO AG,0.0
IL000082636,2019-11-10,CD-00137,MB-0030,186,4.26,1.36505523,2.92,EUR,2022-07-29T08:58:54,538.45972722,Beef,APPO AG,0.0
IL000082772,2019-12-02,CD-00137,MB-0001,469,8.14,2.67229164,4.81,EUR,2022-07-29T08:58:54,2564.35522084,Beef,APPO AG,0.0
IL000082885,2019-12-04,CD-00137,MB-0049,266,3.20602,1.052508654,2.51,EUR,2022-07-29T08:58:54,572.834018036,Beef,APPO AG,0.0
IL000083100,2019-09-14,CD-00021,MB-0059,28,6.53375,1.36001313,4.61,EUR,2022-07-29T08:58:54,144.86463236,Beef,APPO AG,0.0
IL000083226,2019-09-29,CD-00092,MB-0030,95,4.26,0.625019745,2.92,EUR,2022-07-29T08:58:54,345.323124225,Beef,APPO AG,0.0
IL000083420,2019-12-26,CD-00137,MB-0041,343,5.15424,1.69209244,3.64,EUR,2022-07-29T08:58:54,1187.51661308,Beef,APPO AG,0.0
IL000083606,2019-08-04,CD-00092,MB-0029,337,3.46437,0.5082863038,2.82,EUR,2022-07-29T08:58:54,996.2002056194,Beef,APPO AG,0.0
IL000083848,2019-11-03,CD-00001,MB-0059,80,6.53375,1.463742945,4.61,EUR,2022-07-29T08:58:54,405.600564400,Beef,APPO AG,0.0
IL000083888,2019-12-12,CD-00001,MB-0029,12,3.46437,0.7761158824,2.82,EUR,2022-07-29T08:58:54,32.2590494112,Beef,APPO AG,0.0
IL000083994,2019-10-02,CD-00137,MB-0030,262,4.26,1.36505523,2.92,EUR,2022-07-29T08:58:54,758.47552974,Beef,APPO AG,0.0
IL000084022,2019-08-19,CD-00092,MB-0029,270,3.46437,0.5082863038,2.82,EUR,2022-07-29T08:58:54,798.1425979740,Beef,APPO AG,0.0
IL000084131,2019-08-22,CD-00021,MB-0048,56,3.63298,0.7741380845,2.6,EUR,2022-07-29T08:58:54,160.0951472680,Beef,APPO AG,0.0
IL000084266,2019-12-26,CD-00026,MB-0051,58,3.39893,0.9053525905,2.62,EUR,2022-07-29T08:58:54,144.6274897510,Beef,APPO AG,0.0
IL000084350,2019-09-24,CD-00026,MB-0001,20,8.14,2.221664445,4.81,EUR,2022-07-29T08:58:54,118.366711100,Beef,APPO AG,0.0
IL000084527,2019-10-01,CD-00026,MB-0059,45,6.53375,1.740355785,4.61,EUR,2022-07-29T08:58:54,215.702739675,Beef,APPO AG,0.0
IL000084717,2019-11-23,CD-00092,MB-0051,107,3.39893,0.4986850615,2.62,EUR,2022-07-29T08:58:54,310.3262084195,Beef,APPO AG,0.0
IL000084872,2019-11-11,CD-00021,MB-0049,91,3.20602,0.6831587792,2.51,EUR,2022-07-29T08:58:54,229.5803710928,Beef,APPO AG,0.0
IL000084887,2019-09-06,CD-00112,MB-0059,150,6.53375,1.898191584,4.61,EUR,2022-07-29T08:58:54,695.333762400,Beef,APPO AG,0.0
IL000085042,2019-10-30,CD-00021,MB-0049,70,3.20602,0.6831587792,2.51,EUR,2022-07-29T08:58:54,176.6002854560,Beef,APPO AG,0.0
IL000085239,2019-09-15,CD-00092,MB-0050,373,2.84877,0.4179665491,2.01,EUR,2022-07-29T08:58:54,906.6896871857,Beef,APPO AG,0.0
IL000085253,2019-11-11,CD-00046,MB-0048,23,3.63298,0.8708595922,2.6,EUR,2022-07-29T08:58:54,63.5287693794,Beef,APPO AG,0.0
IL000085289,2019-08-07,CD-00046,MB-0049,83,3.20602,0.7685132508,2.51,EUR,2022-07-29T08:58:54,202.3130601836,Beef,APPO AG,0.0
IL000085296,2019-09-17,CD-00137,MB-0002,264,12.22,4.011720373,5.25,EUR,2022-07-29T08:58:54,2166.985821528,Beef,APPO AG,0.0
IL000085299,2019-08-04,CD-00026,MB-0003,46,14.02,3.826503135,5.33,EUR,2022-07-29T08:58:54,468.900855790,Beef,APPO AG,0.0
IL000085478,2019-11-14,CD-00092,MB-0028,55,3.45,0.5061779625,2.56,EUR,2022-07-29T08:58:54,161.9102120625,Beef,APPO AG,0.0
IL000085498,2019-09-21,CD-00112,MB-0053,334,5.52117,1.643672496,4.66,EUR,2022-07-29T08:58:54,1295.084166336,Beef,APPO AG,0.0
IL000086054,2019-10-10,CD-00112,MB-0048,485,3.63298,1.081551429,2.6,EUR,2022-07-29T08:58:54,1237.442856935,Beef,APPO AG,0.0
IL000086382,2019-09-09,CD-00021,MB-0029,99,3.46437,0.7211155442,2.82,EUR,2022-07-29T08:58:54,271.5821911242,Beef,APPO AG,0.0
IL000086400,2019-10-18,CD-00001,MB-0028,47,3.45,0.7728966,2.56,EUR,2022-07-29T08:58:54,125.8238598,Beef,APPO AG,0.0
IL000086415,2019-11-19,CD-00026,MB-0050,44,2.84877,0.7588097723,2.01,EUR,2022-07-29T08:58:54,91.9582500188,Beef,APPO AG,0.0
IL000086447,2019-11-10,CD-00137,MB-0002,318,12.22,4.011720373,5.25,EUR,2022-07-29T08:58:54,2610.232921386,Beef,APPO AG,0.0
IL000086619,2019-12-24,CD-00021,MB-0048,77,3.63298,0.7741380845,2.6,EUR,2022-07-29T08:58:54,220.1308274935,Beef,APPO AG,0.0
IL000086881,2019-08-04,CD-00092,MB-0051,132,3.39893,0.4986850615,2.62,EUR,2022-07-29T08:58:54,382.8323318820,Beef,APPO AG,0.0
IL000086988,2019-09-13,CD-00026,MB-0059,75,6.53375,1.740355785,4.61,EUR,2022-07-29T08:58:54,359.504566125,Beef,APPO AG,0.0
IL000087097,2019-10-16,CD-00092,MB-0050,97,2.84877,0.4179665491,2.01,EUR,2022-07-29T08:58:54,235.7879347373,Beef,APPO AG,0.0
IL000087231,2019-12-08,CD-00137,MB-0030,156,4.26,1.36505523,2.92,EUR,2022-07-29T08:58:54,451.61138412,Beef,APPO AG,0.0
IL000087249,2019-12-03,CD-00046,MB-0028,65,3.45,0.8070447,2.56,EUR,2022-07-29T08:58:54,171.7920945,Beef,APPO AG,0.0
IL000087281,2019-10-24,CD-00092,MB-0051,131,3.39893,0.4986850615,2.62,EUR,2022-07-29T08:58:54,379.9320869435,Beef,APPO AG,0.0
IL000087355,2019-11-28,CD-00026,MB-0051,57,3.39893,0.9053525905,2.62,EUR,2022-07-29T08:58:54,142.1339123415,Beef,APPO AG,0.0
IL000087739,2019-08-03,CD-00137,MB-0053,429,5.52117,1.812552387,4.66,EUR,2022-07-29T08:58:54,1590.996955977,Beef,APPO AG,0.0
IL000087808,2019-11-20,CD-00046,MB-0030,21,4.26,0.99652476,2.92,EUR,2022-07-29T08:58:54,68.53298004,Beef,APPO AG,0.0
IL000087878,2019-08-24,CD-00021,MB-0051,69,3.39893,0.7074940774,2.62,EUR,2022-07-29T08:58:54,185.7090786594,Beef,APPO AG,0.0
IL000088001,2019-12-15,CD-00021,MB-0059,48,6.53375,1.36001313,4.61,EUR,2022-07-29T08:58:54,248.33936976,Beef,APPO AG,0.0
IL000088104,2019-10-16,CD-00026,MB-0001,76,8.14,2.221664445,4.81,EUR,2022-07-29T08:58:54,449.793502180,Beef,APPO AG,0.0
IL000088160,2019-10-08,CD-00046,MB-0048,34,3.63298,0.8708595922,2.6,EUR,2022-07-29T08:58:54,93.9120938652,Beef,APPO AG,0.0
IL000088261,2019-08-15,CD-00112,MB-0001,406,8.14,2.423307762,4.81,EUR,2022-07-29T08:58:54,2320.977048628,Beef,APPO AG,0.0
IL000088410,2019-09-05,CD-00021,MB-0059,36,6.53375,1.36001313,4.61,EUR,2022-07-29T08:58:54,186.25452732,Beef,APPO AG,0.0
IL000088454,2019-12-02,CD-00026,MB-0029,30,3.46437,0.9227834507,2.82,EUR,2022-07-29T08:58:54,76.2475964790,Beef,APPO AG,0.0
IL000088457,2019-12-19,CD-00112,MB-0059,467,6.53375,1.898191584,4.61,EUR,2022-07-29T08:58:54,2164.805780272,Beef,APPO AG,0.0
IL000088543,2019-10-03,CD-00092,MB-0030,240,4.26,0.625019745,2.92,EUR,2022-07-29T08:58:54,872.395261200,Beef,APPO AG,0.0
IL000057725,2019-06-24,CD-00021,MB-0051,82,3.39893,0.7074940774,2.62,EUR,2022-07-29T08:58:54,220.6977456532,Beef,APPO AG,0.0
IL000011512,2021-02-02,CD-00092,MB-0053,261,5.8089,0.7536514057,4.78,EUR,2022-07-29T08:58:54,1319.4198831123,Beef,APPO AG,0.0
IL000000011,2020-08-11,CD-00092,MB-0053,1,5.48275,0.7235173969,4.55,EUR,2022-07-29T08:58:54,4.7592326031,Beef,APPO AG,0.0
IL000019360,2021-03-19,CD-00112,MB-0053,395,5.8089,1.459824675,4.78,EUR,2022-07-29T08:58:54,1717.884753375,Beef,APPO AG,0.0
IL000019380,2021-03-20,CD-00021,MB-0051,92,3.57165,0.4956307272,2.69,EUR,2022-07-29T08:58:54,282.9937730976,Beef,APPO AG,0.0
IL000019389,2021-08-04,CD-00137,MB-0053,301,5.8089,1.589881117,4.78,EUR,2022-07-29T08:58:54,1269.924683783,Beef,APPO AG,0.0
IL000019569,2021-03-05,CD-00021,MB-0041,56,5.43648,0.7722927576,3.73,EUR,2022-07-29T08:58:54,261.1944855744,Beef,APPO AG,0.0
IL000019728,2021-02-14,CD-00026,MB-0051,51,3.57165,0.6342393204,2.69,EUR,2022-07-29T08:58:54,149.8079446596,Beef,APPO AG,0.0
IL000019873,2021-05-15,CD-00137,MB-0030,492,4.04248,1.079940447,2.99,EUR,2022-07-29T08:58:54,1457.569460076,Beef,APPO AG,0.0
IL000020121,2021-01-10,CD-00137,MB-0053,105,5.8089,1.589881117,4.78,EUR,2022-07-29T08:58:54,442.996982715,Beef,APPO AG,0.0
IL000020139,2021-01-17,CD-00021,MB-0028,52,3.31249,0.4596676123,2.63,EUR,2022-07-29T08:58:54,148.3467641604,Beef,APPO AG,0.0
IL000020291,2021-11-07,CD-00137,MB-0041,384,5.43648,1.487950713,3.73,EUR,2022-07-29T08:58:54,1516.235246208,Beef,APPO AG,0.0
IL000020628,2021-01-18,CD-00092,MB-0053,473,5.8089,0.7536514057,4.78,EUR,2022-07-29T08:58:54,2391.1325851039,Beef,APPO AG,0.0
IL000020662,2021-12-13,CD-00026,MB-0051,64,3.57165,0.6342393204,2.69,EUR,2022-07-29T08:58:54,187.9942834944,Beef,APPO AG,0.0
IL000020887,2021-04-27,CD-00046,MB-0059,23,6.89516,1.300771934,4.73,EUR,2022-07-29T08:58:54,128.670925518,Beef,APPO AG,0.0
IL000020954,2021-05-10,CD-00026,MB-0028,37,3.31249,0.5882187242,2.63,EUR,2022-07-29T08:58:54,100.7980372046,Beef,APPO AG,0.0
IL000021114,2021-08-12,CD-00137,MB-0030,318,4.04248,1.079940447,2.99,EUR,2022-07-29T08:58:54,942.087577854,Beef,APPO AG,0.0
IL000021323,2021-03-06,CD-00026,MB-0048,77,3.83879,0.6984851151,2.67,EUR,2022-07-29T08:58:54,241.8034761373,Beef,APPO AG,0.0
IL000021487,2021-12-14,CD-00026,MB-0050,15,3.00297,0.5332554007,2.06,EUR,2022-07-29T08:58:54,37.0457189895,Beef,APPO AG,0.0
IL000021820,2021-01-04,CD-00137,MB-0003,382,13.67,3.741444142,5.47,EUR,2022-07-29T08:58:54,3792.708337756,Beef,APPO AG,0.0
IL000021838,2021-12-28,CD-00021,MB-0041,23,5.43648,0.7722927576,3.73,EUR,2022-07-29T08:58:54,107.2763065752,Beef,APPO AG,0.0
IL000021974,2021-01-13,CD-00112,MB-0003,455,13.67,3.435384205,5.47,EUR,2022-07-29T08:58:54,4656.750186725,Beef,APPO AG,0.0
IL000022013,2021-01-22,CD-00001,MB-0001,184,12.87,1.968318495,4.93,EUR,2022-07-29T08:58:54,2005.909396920,Beef,APPO AG,0.0
IL000022268,2021-06-03,CD-00001,MB-0028,80,3.31249,0.4947270065,2.63,EUR,2022-07-29T08:58:54,225.4210394800,Beef,APPO AG,0.0
IL000022338,2021-10-22,CD-00021,MB-0003,85,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,996.886287875,Beef,APPO AG,0.0
IL000022350,2021-07-21,CD-00021,MB-0028,28,3.31249,0.4596676123,2.63,EUR,2022-07-29T08:58:54,79.8790268556,Beef,APPO AG,0.0
IL000022409,2021-08-01,CD-00021,MB-0028,53,3.31249,0.4596676123,2.63,EUR,2022-07-29T08:58:54,151.1995865481,Beef,APPO AG,0.0
IL000022416,2021-01-11,CD-00021,MB-0050,24,3.00297,0.416716141,2.06,EUR,2022-07-29T08:58:54,62.070092616,Beef,APPO AG,0.0
IL000022418,2021-07-11,CD-00021,MB-0048,25,3.83879,0.5453289104,2.67,EUR,2022-07-29T08:58:54,82.3365272400,Beef,APPO AG,0.0
IL000022424,2021-11-09,CD-00021,MB-0002,36,12.22,1.73594265,5.38,EUR,2022-07-29T08:58:54,377.42606460,Beef,APPO AG,0.0
IL000022429,2021-06-25,CD-00021,MB-0003,21,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,246.289553475,Beef,APPO AG,0.0
IL000022432,2021-05-28,CD-00021,MB-0003,71,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,832.693252225,Beef,APPO AG,0.0
IL000022433,2021-11-06,CD-00021,MB-0002,55,12.22,1.73594265,5.38,EUR,2022-07-29T08:58:54,576.62315425,Beef,APPO AG,0.0
IL000022613,2021-07-21,CD-00112,MB-0041,216,5.43648,1.366232445,3.73,EUR,2022-07-29T08:58:54,879.173471880,Beef,APPO AG,0.0
IL000022646,2021-08-11,CD-00001,MB-0001,26,12.87,1.968318495,4.93,EUR,2022-07-29T08:58:54,283.443719130,Beef,APPO AG,0.0
IL000022744,2021-10-06,CD-00046,MB-0029,78,3.63996,0.686678454,2.89,EUR,2022-07-29T08:58:54,230.355960588,Beef,APPO AG,0.0
IL000022790,2021-06-07,CD-00092,MB-0030,479,4.04248,0.5126844941,2.99,EUR,2022-07-29T08:58:54,1690.7720473261,Beef,APPO AG,0.0
IL000022907,2021-10-12,CD-00021,MB-0051,18,3.57165,0.4956307272,2.69,EUR,2022-07-29T08:58:54,55.3683469104,Beef,APPO AG,0.0
IL000022913,2021-09-09,CD-00026,MB-0051,97,3.57165,0.6342393204,2.69,EUR,2022-07-29T08:58:54,284.9288359212,Beef,APPO AG,0.0
IL000022937,2021-11-07,CD-00001,MB-0053,158,5.8089,0.8884044527,4.78,EUR,2022-07-29T08:58:54,777.4382964734,Beef,APPO AG,0.0
IL000022959,2021-05-13,CD-00001,MB-0053,56,5.8089,0.8884044527,4.78,EUR,2022-07-29T08:58:54,275.5477506488,Beef,APPO AG,0.0
IL000023154,2021-06-02,CD-00137,MB-0003,331,13.67,3.741444142,5.47,EUR,2022-07-29T08:58:54,3286.351988998,Beef,APPO AG,0.0
IL000023173,2021-02-03,CD-00021,MB-0041,55,5.43648,0.7722927576,3.73,EUR,2022-07-29T08:58:54,256.5302983320,Beef,APPO AG,0.0
IL000023303,2021-11-03,CD-00112,MB-0003,208,13.67,3.435384205,5.47,EUR,2022-07-29T08:58:54,2128.800085360,Beef,APPO AG,0.0
IL000023342,2021-09-04,CD-00001,MB-0001,92,12.87,1.968318495,4.93,EUR,2022-07-29T08:58:54,1002.954698460,Beef,APPO AG,0.0
IL000023597,2021-10-10,CD-00001,MB-0028,80,3.31249,0.4947270065,2.63,EUR,2022-07-29T08:58:54,225.4210394800,Beef,APPO AG,0.0
IL000023667,2021-11-11,CD-00021,MB-0003,30,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,351.842219250,Beef,APPO AG,0.0
IL000023680,2021-03-21,CD-00021,MB-0028,40,3.31249,0.4596676123,2.63,EUR,2022-07-29T08:58:54,114.1128955080,Beef,APPO AG,0.0
IL000023741,2021-04-21,CD-00021,MB-0028,18,3.31249,0.4596676123,2.63,EUR,2022-07-29T08:58:54,51.3508029786,Beef,APPO AG,0.0
IL000023746,2021-03-04,CD-00021,MB-0050,10,3.00297,0.416716141,2.06,EUR,2022-07-29T08:58:54,25.862538590,Beef,APPO AG,0.0
IL000023748,2021-10-16,CD-00021,MB-0048,35,3.83879,0.5453289104,2.67,EUR,2022-07-29T08:58:54,115.2711381360,Beef,APPO AG,0.0
IL000023754,2021-06-23,CD-00021,MB-0002,39,12.22,1.73594265,5.38,EUR,2022-07-29T08:58:54,408.87823665,Beef,APPO AG,0.0
IL000023759,2021-10-08,CD-00021,MB-0003,86,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,1008.614361850,Beef,APPO AG,0.0
